Delivery_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status
DEL02778,ORD02778,2025-09-18,2025-09-23,DTDC,Delivered
DEL02779,ORD02779,2025-10-30,2025-11-02,Delhivery,Delivered
DEL02780,ORD02780,2025-04-10,2025-04-13,Xpressbees,Delivered
DEL02781,ORD02781,2025-01-19,2025-01-22,Xpressbees,Delivered
DEL02782,ORD02782,2025-10-18,2025-10-21,Blue Dart,Delivered
DEL02783,ORD02783,2025-09-17,2025-09-20,Ecom Express,Delivered
DEL02784,ORD02784,2025-03-15,2025-03-19,Xpressbees,Delivered
DEL02785,ORD02785,2025-03-28,2025-04-02,Delhivery,Delivered
DEL02786,ORD02786,2024-03-14,2024-03-18,DTDC,Delivered
DEL02787,ORD02787,2025-05-11,2025-05-15,DTDC,Delivered
DEL02788,ORD02788,2025-12-31,2026-01-07,DTDC,Delayed
DEL02789,ORD02789,2025-06-20,2025-06-27,DTDC,Delayed
DEL02790,ORD02790,2025-02-27,2025-03-05,Ecom Express,Delivered
DEL02791,ORD02791,2024-04-28,2024-05-01,Ecom Express,Delivered
DEL02792,ORD02792,2025-05-02,2025-05-06,DTDC,Delivered
DEL02793,ORD02793,2024-03-14,2024-03-17,Xpressbees,Delivered
DEL02794,ORD02794,2025-07-30,2025-08-08,Ecom Express,Delayed
DEL02795,ORD02795,2025-04-25,2025-04-28,Ecom Express,Delivered
DEL02796,ORD02796,2025-06-20,2025-06-23,DTDC,Delivered
DEL02797,ORD02797,2025-02-19,2025-02-21,Blue Dart,Delivered
DEL02798,ORD02798,2025-04-04,2025-04-06,Delhivery,Delivered
DEL02799,ORD02799,2024-11-04,2024-11-08,Xpressbees,Delivered
DEL02800,ORD02800,2024-11-23,2024-11-26,Ecom Express,Delivered
DEL02801,ORD02801,2025-02-20,2025-02-27,Blue Dart,Delayed
DEL02802,ORD02802,2025-04-03,2025-04-07,Xpressbees,Delivered
DEL02803,ORD02803,2025-04-06,2025-04-11,Blue Dart,Delivered
DEL02804,ORD02804,2024-06-12,2024-06-19,Ecom Express,Delayed
DEL02805,ORD02805,2024-02-05,2024-02-09,Blue Dart,Delivered
DEL02806,ORD02806,2025-10-08,2025-10-16,Delhivery,Delayed
DEL02807,ORD02807,2024-04-15,2024-04-19,Ecom Express,Delivered
DEL02808,ORD02808,2025-06-03,2025-06-08,DTDC,Delivered
DEL02809,ORD02809,2024-05-27,2024-05-29,Ecom Express,Delivered
DEL02810,ORD02810,2025-12-06,2025-12-08,Xpressbees,Delivered
DEL02811,ORD02811,2025-09-29,2025-10-01,Xpressbees,Delivered
DEL02812,ORD02812,2025-11-29,2025-12-02,Xpressbees,Delivered
DEL02813,ORD02813,2024-11-17,2024-11-22,Blue Dart,Delivered
DEL02814,ORD02814,2025-03-04,2025-03-06,Ecom Express,Delivered
DEL02815,ORD02815,2024-07-06,2024-07-11,DTDC,Delivered
DEL02816,ORD02816,2025-03-28,2025-03-30,Blue Dart,Delivered
DEL02817,ORD02817,2025-05-20,2025-05-27,Ecom Express,Delayed
DEL02818,ORD02818,2025-09-02,2025-09-05,Delhivery,Delivered
DEL02819,ORD02819,2025-01-10,2025-01-13,Delhivery,Delivered
DEL02820,ORD02820,2024-02-21,2024-02-25,Delhivery,Delivered
DEL02821,ORD02821,2024-01-13,2024-01-18,Xpressbees,Delivered
DEL02822,ORD02822,2024-02-03,2024-02-08,DTDC,Delivered
DEL02823,ORD02823,2024-10-19,2024-10-27,Ecom Express,Delayed
DEL02824,ORD02824,2024-08-16,2024-08-18,Xpressbees,Delivered
DEL02825,ORD02825,2025-01-04,2025-01-12,Blue Dart,Delayed
DEL02826,ORD02826,2024-02-17,2024-02-20,Xpressbees,Delivered
DEL02827,ORD02827,2025-08-06,2025-08-11,Ecom Express,Delivered
DEL02828,ORD02828,2025-03-15,2025-03-20,Blue Dart,Delivered
DEL02829,ORD02829,2025-03-26,2025-03-29,DTDC,Delivered
DEL02830,ORD02830,2025-05-06,2025-05-15,DTDC,Delayed
DEL02831,ORD02831,2025-11-09,2025-11-12,Delhivery,Delivered
DEL02832,ORD02832,2024-08-19,2024-08-22,Blue Dart,Delivered
DEL02833,ORD02833,2024-06-10,2024-06-14,Ecom Express,Delivered
DEL02834,ORD02834,2024-01-13,2024-01-15,Xpressbees,Delivered
DEL02835,ORD02835,2025-02-04,2025-02-11,Blue Dart,Delayed
DEL02836,ORD02836,2025-08-19,2025-08-22,Ecom Express,Delivered
DEL02837,ORD02837,2024-08-13,2024-08-22,Delhivery,Delayed
DEL02838,ORD02838,2024-01-16,2024-01-19,Ecom Express,Delivered
DEL02839,ORD02839,2025-11-24,2025-11-28,Ecom Express,Delivered
DEL02840,ORD02840,2025-07-24,2025-07-28,Blue Dart,Delivered
DEL02841,ORD02841,2024-05-01,2024-05-03,Delhivery,Delivered
DEL02842,ORD02842,2025-09-25,2025-09-30,DTDC,Delivered
DEL02843,ORD02843,2024-12-09,2024-12-15,Ecom Express,Delivered
DEL02844,ORD02844,2025-08-04,2025-08-10,Xpressbees,Delivered
DEL02845,ORD02845,2025-03-11,2025-03-15,Ecom Express,Delivered
DEL02846,ORD02846,2024-09-05,2024-09-09,DTDC,Delivered
DEL02847,ORD02847,2024-12-30,2025-01-03,Xpressbees,Delivered
DEL02848,ORD02848,2024-01-28,2024-01-30,DTDC,Delivered
DEL02849,ORD02849,2024-04-04,2024-04-12,Blue Dart,Delayed
DEL02850,ORD02850,2024-01-08,2024-01-10,Blue Dart,Delivered
DEL02851,ORD02851,2025-10-25,2025-10-30,Xpressbees,Delivered
DEL02852,ORD02852,2025-06-23,2025-06-30,Delhivery,Delayed
DEL02853,ORD02853,2024-01-05,2024-01-10,DTDC,Delivered
DEL02854,ORD02854,2024-04-26,2024-04-28,Ecom Express,Delivered
DEL02855,ORD02855,2025-07-17,2025-07-20,Blue Dart,Delivered
DEL02856,ORD02856,2025-04-26,2025-04-30,Xpressbees,Delivered
DEL02857,ORD02857,2024-02-23,2024-03-02,Blue Dart,Delayed
DEL02858,ORD02858,2025-12-17,2025-12-21,Delhivery,Delivered
DEL02859,ORD02859,2024-06-07,2024-06-12,Blue Dart,Delivered
DEL02860,ORD02860,2024-12-07,2024-12-13,Xpressbees,Delivered
DEL02861,ORD02861,2024-05-21,2024-05-25,Blue Dart,Delivered
DEL02862,ORD02862,2024-08-08,2024-08-11,Ecom Express,Delivered
DEL02863,ORD02863,2024-08-22,2024-08-28,Blue Dart,Delivered
DEL02864,ORD02864,2025-05-14,2025-05-20,Delhivery,Delivered
DEL02865,ORD02865,2025-06-21,2025-06-23,Delhivery,Delivered
DEL02866,ORD02866,2025-08-15,2025-08-18,Delhivery,Delivered
DEL02867,ORD02867,2025-10-06,2025-10-11,Xpressbees,Delivered
DEL02868,ORD02868,2024-10-11,2024-10-14,DTDC,Delivered
DEL02869,ORD02869,2025-05-26,2025-05-29,DTDC,Delivered
DEL02870,ORD02870,2024-07-19,2024-07-22,Blue Dart,Delivered
DEL02871,ORD02871,2025-02-20,2025-02-26,Blue Dart,Delivered
DEL02872,ORD02872,2024-03-01,2024-03-03,Delhivery,Delivered
DEL02873,ORD02873,2025-02-12,2025-02-15,Delhivery,Delivered
DEL02874,ORD02874,2024-03-13,2024-03-16,DTDC,Delivered
DEL02875,ORD02875,2025-03-01,2025-03-06,Ecom Express,Delivered
DEL02876,ORD02876,2024-02-13,2024-02-22,Delhivery,Delayed
DEL02877,ORD02877,2024-05-04,2024-05-10,Delhivery,Delivered
DEL02878,ORD02878,2025-07-10,2025-07-15,Ecom Express,Delivered
DEL02879,ORD02879,2024-06-04,2024-06-06,DTDC,Delivered
DEL02880,ORD02880,2025-05-30,2025-06-04,Delhivery,Delivered
DEL02881,ORD02881,2025-03-03,2025-03-12,DTDC,Delayed
DEL02882,ORD02882,2025-01-27,2025-02-01,Xpressbees,Delivered
DEL02883,ORD02883,2025-02-09,2025-02-14,DTDC,Delivered
DEL02884,ORD02884,2024-09-18,2024-09-22,Xpressbees,Delivered
DEL02885,ORD02885,2025-12-02,2025-12-07,DTDC,Delivered
DEL02886,ORD02886,2025-03-03,2025-03-05,Blue Dart,Delivered
DEL02887,ORD02887,2025-04-11,2025-04-13,Delhivery,Delivered
DEL02888,ORD02888,2024-05-02,2024-05-07,Xpressbees,Delivered
DEL02889,ORD02889,2025-11-13,2025-11-19,Blue Dart,Delivered
DEL02890,ORD02890,2025-11-20,2025-11-24,Xpressbees,Delivered
DEL02891,ORD02891,2024-02-11,2024-02-14,Xpressbees,Delivered
DEL02892,ORD02892,2025-10-01,2025-10-06,DTDC,Delivered
DEL02893,ORD02893,2025-12-30,2026-01-03,DTDC,Delivered
DEL02894,ORD02894,2024-07-24,2024-07-29,Delhivery,Delivered
DEL02895,ORD02895,2025-04-17,2025-04-25,Ecom Express,Delayed
DEL02896,ORD02896,2024-08-31,2024-09-04,Ecom Express,Delivered
DEL02897,ORD02897,2025-12-07,2025-12-09,Xpressbees,Delivered
DEL02898,ORD02898,2025-11-17,2025-11-19,Delhivery,Delivered
DEL02899,ORD02899,2024-10-02,2024-10-07,Ecom Express,Delivered
DEL02900,ORD02900,2025-07-31,2025-08-06,Xpressbees,Delivered
DEL02901,ORD02901,2025-08-24,2025-08-27, dtdc,Delivered
DEL02902,ORD02902,2024-12-11,2024-12-16,Delhivery,Delivered
DEL02903,ORD02903,2025-04-28,2025-05-03,Ecom Express,Delivered
DEL02904,ORD02904,2025-05-29,2025-06-04,Xpressbees,Delivered
DEL02905,ORD02905,2024-03-23,2024-03-26,Xpressbees,Delivered
DEL02906,ORD02906,2024-01-09,2024-01-13,Ecom Express,Delivered
DEL02907,ORD02907,2024-12-15,2024-12-21,Delhivery,Delivered
DEL02908,ORD02908,2025-08-12,2025-08-15,DTDC,Delivered
DEL02909,ORD02909,2024-09-03,2024-09-07,Xpressbees,Delivered
DEL02910,ORD02910,2025-08-25,2025-08-27,Xpressbees,Delivered
DEL02911,ORD02911,2024-10-20,2024-10-22,DTDC,Delivered
DEL02912,ORD02912,2024-06-11,2024-06-17,DTDC,Delivered
DEL02913,ORD02913,2024-08-06,2024-08-10,Delhivery,Delivered
DEL02914,ORD02914,2025-04-15,2025-04-19,DTDC,Delivered
DEL02915,ORD02915,2025-12-03,2025-12-07,Delhivery,Delivered
DEL02916,ORD02916,2024-05-25,2024-06-01,Blue Dart,Delayed
DEL02917,ORD02917,2024-04-05,2024-04-07,DTDC,Delivered
DEL02918,ORD02918,2025-11-05,2025-11-08,Xpressbees,Delivered
DEL02919,ORD02919,2024-10-01,2024-10-05,Delhivery,Delivered
DEL02920,ORD02920,2024-06-17,2024-06-22,Xpressbees,Delivered
DEL02921,ORD02921,2024-06-01,2024-06-04,Ecom Express,Delivered
DEL02922,ORD02922,2025-02-13,2025-02-17,Delhivery,Delivered
DEL02923,ORD02923,2024-04-24,2024-04-29,Xpressbees,Delivered
DEL02924,ORD02924,2025-12-18,2025-12-24,Ecom Express,Delivered
DEL02925,ORD02925,2024-12-01,2024-12-04,DTDC,Delivered
DEL02926,ORD02926,2025-05-12,2025-05-18,Delhivery,Delivered
DEL02927,ORD02927,2024-11-25,2024-11-28,Ecom Express,Delivered
DEL02928,ORD02928,2024-08-22,2024-08-28,Delhivery,Delivered
DEL02929,ORD02929,2025-02-13,2025-02-20,Ecom Express,Delayed
DEL02930,ORD02930,2024-05-06,2024-05-13,Xpressbees,Delayed
DEL02931,ORD02931,2025-06-15,2025-06-21,Xpressbees,Delivered
DEL02932,ORD02932,2024-07-10,2024-07-12,Delhivery,Delivered
DEL02933,ORD02933,2025-09-24,2025-09-28,Xpressbees,Delivered
DEL02934,ORD02934,2025-12-11,2025-12-15,Blue Dart,Delivered
DEL02935,ORD02935,2025-09-11,2025-09-19,Blue Dart,Delayed
DEL02936,ORD02936,2025-12-10,2025-12-17,Blue Dart,Delayed
DEL02937,ORD02937,2025-03-15,2025-03-18,Ecom Express,Delivered
DEL02938,ORD02938,2024-02-22,2024-02-25,Xpressbees,Delivered
DEL02939,ORD02939,2025-05-26,2025-05-28,Delhivery,Delivered
DEL02940,ORD02940,2024-07-25,2024-07-30,Ecom Express,Delivered
DEL02941,ORD02941,2025-02-11,2025-02-16,Xpressbees,Delivered
DEL02942,ORD02942,2025-11-25,2025-12-03,DTDC,Delayed
DEL02943,ORD02943,2025-11-14,2025-11-16,Xpressbees,Delivered
DEL02944,ORD02944,2024-09-21,2024-09-24,Blue Dart,Delivered
DEL02945,ORD02945,2024-09-27,2024-10-03,Delhivery,Delivered
DEL02946,ORD02946,2024-05-26,2024-05-28,DTDC,Delivered
DEL02947,ORD02947,2025-09-15,2025-09-19,Xpressbees,Delivered
DEL02948,ORD02948,2025-08-02,2025-08-04,Delhivery,Delivered
DEL02949,ORD02949,2024-02-28,2024-03-06,Delhivery,Delayed
DEL02950,ORD02950,2024-02-22,2024-02-27,DTDC,Delivered
DEL02951,ORD02951,2024-09-09,2024-09-11,Blue Dart,Delivered
DEL02952,ORD02952,2025-05-18,2025-05-20,DTDC,Delivered
DEL02953,ORD02953,2024-08-24,2024-08-27,Xpressbees,Delivered
DEL02954,ORD02954,2024-11-28,2024-12-07,Xpressbees,Delayed
DEL02955,ORD02955,2024-06-27,2024-07-05,Delhivery,Delayed
DEL02956,ORD02956,2025-08-09,2025-08-12,Ecom Express,Delivered
DEL02957,ORD02957,2024-10-11,2024-10-15,Xpressbees,Delivered
DEL02958,ORD02958,2024-03-16,2024-03-19,Blue Dart,Delivered
DEL02959,ORD02959,2025-03-15,2025-03-19,DTDC,Delivered
DEL02960,ORD02960,2024-12-18,2024-12-23,Ecom Express,Delivered
DEL02961,ORD02961,2024-04-04,2024-04-09,Ecom Express,Delivered
DEL02962,ORD02962,2025-07-15,2025-07-21,Delhivery,Delivered
DEL02963,ORD02963,2024-05-22,2024-05-25,Xpressbees,Delivered
DEL02964,ORD02964,2024-01-16,2024-01-19,Xpressbees,Delivered
DEL02965,ORD02965,2025-11-09,2025-11-12,Delhivery,Delivered
DEL02966,ORD02966,2024-09-06,2024-09-09,DTDC,Delivered
DEL02967,ORD02967,2025-10-24,2025-10-28,Ecom Express,Delivered
DEL02968,ORD02968,2024-08-09,2024-08-18,DTDC,Delayed
DEL02969,ORD02969,2024-03-24,2024-03-28,Delhivery,Delivered
DEL02970,ORD02970,2025-02-04,2025-02-09,Ecom Express,Delivered
DEL02971,ORD02971,2025-07-03,2025-07-12,Xpressbees,Delayed
DEL02972,ORD02972,2025-10-16,2025-10-18,Delhivery,Delivered
DEL02973,ORD02973,2025-12-11,2025-12-14,Blue Dart,Delivered
DEL02974,ORD02974,2025-01-26,2025-02-04,Delhivery,Delayed
DEL02975,ORD02975,2025-08-16,2025-08-22,Xpressbees,Delivered
DEL02976,ORD02976,2024-06-11,2024-06-14,Xpressbees,Delivered
DEL02977,ORD02977,2024-12-25,2025-01-01,Blue Dart,Delayed
DEL02978,ORD02978,2024-10-19,2024-10-22,Blue Dart,Delivered
DEL02979,ORD02979,2025-07-29,2025-07-31,Blue Dart,Delivered
DEL02980,ORD02980,2025-03-22,2025-03-25,Ecom Express,Delivered
DEL02981,ORD02981,2024-11-14,2024-11-20,Blue Dart,Delivered
DEL02982,ORD02982,2025-03-12,2025-03-14,DTDC,Delivered
DEL02983,ORD02983,2024-09-09,2024-09-11,Blue Dart,Delivered
DEL02984,ORD02984,2025-08-26,2025-08-29,DTDC,Delivered
DEL02985,ORD02985,2025-04-21,2025-04-24,Xpressbees,Delivered
DEL02986,ORD02986,2024-05-22,2024-05-25,Ecom Express,Delivered
DEL02987,ORD02987,2025-01-16,2025-01-20,Delhivery,Delivered
DEL02988,ORD02988,2024-04-23,2024-04-28,Delhivery,Delivered
DEL02989,ORD02989,2025-03-14,2025-03-18,Blue Dart,Delivered
DEL02990,ORD02990,2025-09-29,2025-10-03,Blue Dart,Delivered
DEL02991,ORD02991,2024-12-23,2024-12-25,DTDC,Delivered
DEL02992,ORD02992,2024-12-05,2024-12-13,Xpressbees,Delayed
DEL02993,ORD02993,2024-09-21,2024-09-23,Delhivery,Delivered
DEL02994,ORD02994,2025-09-09,2025-09-11,Blue Dart,Delivered
DEL02995,ORD02995,2024-09-22,2024-09-25,DTDC,Delivered
DEL02996,ORD02996,2025-02-25,2025-02-28,Delhivery,Delivered
DEL02997,ORD02997,2025-12-18,2025-12-22,Blue Dart,Delivered
DEL02998,ORD02998,2025-05-27,2025-06-05,DTDC,Delayed
DEL02999,ORD02999,2025-08-14,2025-08-16,Ecom Express,Delivered
DEL03000,ORD03000,2024-10-05,2024-10-08,Blue Dart,Delivered
DEL03001,ORD03001,2025-08-09,2025-08-12,DTDC,Delivered
DEL03002,ORD03002,2025-05-06,2025-05-08,Delhivery,Delivered
DEL03003,ORD03003,2025-06-16,2025-06-20,DTDC,Delivered
DEL03004,ORD03004,2025-01-16,2025-01-21,DTDC,Delivered
DEL03005,ORD03005,2024-02-08,2024-02-13,Delhivery,Delivered
DEL03006,ORD03006,2024-11-07,2024-11-10,DTDC,Delivered
DEL03007,ORD03007,2024-02-27,2024-03-01,Xpressbees,Delivered
DEL03008,ORD03008,2024-05-20,2024-05-23,Xpressbees,Delivered
DEL03009,ORD03009,2025-02-06,2025-02-15,Xpressbees,Delayed
DEL03010,ORD03010,2024-12-04,2024-12-10,DTDC,Delivered
DEL03011,ORD03011,2025-07-24,2025-08-01,Blue Dart,Delayed
DEL03012,ORD03012,2024-09-24,2024-09-30,Ecom Express,Delivered
DEL03013,ORD03013,2024-12-01,2024-12-05,DTDC,Delivered
DEL03014,ORD03014,2025-07-19,2025-07-25,Xpressbees,Delivered
DEL03015,ORD03015,2025-02-23,2025-02-26,Xpressbees,Delivered
DEL03016,ORD03016,2024-10-27,2024-10-30,Delhivery,Delivered
DEL03017,ORD03017,2024-11-04,2024-11-08,DTDC,Delivered
DEL03018,ORD03018,2025-12-10,2025-12-13,Delhivery,Delivered
DEL03019,ORD03019,2025-10-30,2025-11-04,Delhivery,Delivered
DEL03020,ORD03020,2024-02-23,2024-02-27,Xpressbees,Delivered
DEL03021,ORD03021,2024-10-21,2024-10-23,Xpressbees,Delivered
DEL03022,ORD03022,2024-08-01,2024-08-04,Delhivery,Delivered
DEL03023,ORD03023,2025-01-10,2025-01-14,Ecom Express,Delivered
DEL03024,ORD03024,2024-10-15,2024-10-19,DTDC,Delivered
DEL03025,ORD03025,2024-06-13,2024-06-15,Delhivery,Delivered
DEL03026,ORD03026,2024-08-27,2024-08-29,Xpressbees,Delivered
DEL03027,ORD03027,2024-04-22,2024-04-25,Ecom Express,Delivered
DEL03028,ORD03028,2024-09-17,2024-09-23,Xpressbees,Delivered
DEL03029,ORD03029,2025-11-18,2025-11-22,DTDC,Delivered
DEL03030,ORD03030,2025-03-24,2025-04-02,DTDC,Delayed
DEL03031,ORD03031,2024-12-23,2024-12-27,Blue Dart,Delivered
DEL03032,ORD03032,2025-10-19,2025-10-21,Delhivery,Delivered
DEL03033,ORD03033,2024-08-26,2024-09-04,Xpressbees,Delayed
DEL03034,ORD03034,2024-06-24,2024-06-30,Ecom Express,Delivered
DEL03035,ORD03035,2024-05-14,2024-05-17,DTDC,Delivered
DEL03036,ORD03036,2025-08-18,2025-08-21,Blue Dart,Delivered
DEL03037,ORD03037,2025-11-08,2025-11-11,Xpressbees,Delivered
DEL03038,ORD03038,2025-03-26,2025-03-30,Xpressbees,Delivered
DEL03039,ORD03039,2024-04-14,2024-04-18,Delhivery,Delivered
DEL03040,ORD03040,2024-09-24,2024-09-29,Xpressbees,Delivered
DEL03041,ORD03041,2024-09-29,2024-10-07,Xpressbees,Delayed
DEL03042,ORD03042,2025-03-28,2025-03-31,Xpressbees,Delivered
DEL03043,ORD03043,2024-03-06,2024-03-08,Xpressbees,Delivered
DEL03044,ORD03044,2025-12-06,2025-12-10,Xpressbees,Delivered
DEL03045,ORD03045,2024-09-18,2024-09-26,Ecom Express,Delayed
DEL03046,ORD03046,2025-05-12,2025-05-17,Ecom Express,Delivered
DEL03047,ORD03047,2024-07-10,2024-07-13,Ecom Express,Delivered
DEL03048,ORD03048,2025-06-27,2025-06-30,Ecom Express,Delivered
DEL03049,ORD03049,2025-07-21,2025-07-26,DTDC,Delivered
DEL03050,ORD03050,2025-04-12,2025-04-14,Ecom Express,Delivered
DEL03051,ORD03051,2025-10-06,2025-10-11,DTDC,Delivered
DEL03052,ORD03052,2025-09-28,2025-10-07,Blue Dart,Delayed
DEL03053,ORD03053,2024-04-24,2024-04-27,Blue Dart,Delivered
DEL03054,ORD03054,2025-02-01,2025-02-07,Ecom Express,Delivered
DEL03055,ORD03055,2024-06-18,2024-06-21,Delhivery,Delivered
DEL03056,ORD03056,2024-06-29,2024-07-03,Ecom Express,Delivered
DEL03057,ORD03057,2025-01-26,2025-01-29,Xpressbees,Delivered
DEL03058,ORD03058,2025-07-07,2025-07-12,Xpressbees,Delivered
DEL03059,ORD03059,2024-01-19,2024-01-23,Blue Dart,Delivered
DEL03060,ORD03060,2024-12-06,2024-12-09,DTDC,Delivered
DEL03061,ORD03061,2025-01-18,2025-01-27,DTDC,Delayed
DEL03062,ORD03062,2025-09-18,2025-09-22,Delhivery,Delivered
DEL03063,ORD03063,2025-09-30,2025-10-07,Delhivery,Delayed
DEL03064,ORD03064,2024-06-13,2024-06-16,Blue Dart,Delivered
DEL03065,ORD03065,2024-07-08,2024-07-13,Ecom Express,Delivered
DEL03066,ORD03066,2025-01-04,2025-01-12,Blue Dart,Delayed
DEL03067,ORD03067,2024-12-23,2024-12-31,Ecom Express,Delayed
DEL03068,ORD03068,2025-01-14,2025-01-19,Ecom Express,Delivered
DEL03069,ORD03069,2024-11-27,2024-11-30,Delhivery,Delivered
DEL03070,ORD03070,2024-11-19,2024-11-25,DTDC,Delivered
DEL03071,ORD03071,2025-11-15,2025-11-18,DTDC,Delivered
DEL03072,ORD03072,2024-10-31,2024-11-02,Ecom Express,Delivered
DEL03073,ORD03073,2025-11-11,2025-11-13,Blue Dart,Delivered
DEL03074,ORD03074,2024-12-14,2024-12-21,Ecom Express,Delayed
DEL03075,ORD03075,2025-07-07,2025-07-11,DTDC,Delivered
DEL03076,ORD03076,2024-08-19,2024-08-21,Delhivery,Delivered
DEL03077,ORD03077,2024-06-06,2024-06-10,Delhivery,Delivered
DEL03078,ORD03078,2025-11-09,2025-11-18,Delhivery,Delayed
DEL03079,ORD03079,2025-03-22,2025-03-24,Blue Dart,Delivered
DEL03080,ORD03080,2024-01-11,2024-01-15,Xpressbees,Delivered
DEL03081,ORD03081,2025-07-04,2025-07-09,DTDC,Delivered
DEL03082,ORD03082,2025-11-22,2025-11-25,Xpressbees,Delivered
DEL03083,ORD03083,2025-05-26,2025-05-29,Xpressbees,Delivered
DEL03084,ORD03084,2024-12-03,2024-12-09,Delhivery,Delivered
DEL03085,ORD03085,2025-02-14,2025-02-18,Delhivery,Delivered
DEL03086,ORD03086,2024-05-14,2024-05-18,Ecom Express,Delivered
DEL03087,ORD03087,2025-03-23,2025-03-27,Xpressbees,Delivered
DEL03088,ORD03088,2024-11-10,2024-11-12,DTDC,Delivered
DEL03089,ORD03089,2025-06-28,2025-07-02,Delhivery,Delivered
DEL03090,ORD03090,2025-08-04,2025-08-10,Delhivery,Delivered
DEL03091,ORD03091,2024-06-06,2024-06-11,Ecom Express,Delivered
DEL03092,ORD03092,2024-10-11,2024-10-17,Delhivery,Delivered
DEL03093,ORD03093,2024-07-24,2024-07-27,DTDC,Delivered
DEL03094,ORD03094,2025-03-10,2025-03-12,Xpressbees,Delivered
DEL03095,ORD03095,2024-01-03,2024-01-06,DTDC,Delivered
DEL03096,ORD03096,2024-12-11,2024-12-18,Blue Dart,Delayed
DEL03097,ORD03097,2024-11-27,2024-11-30,Ecom Express,Delivered
DEL03098,ORD03098,2024-08-29,2024-09-01,DTDC,Delivered
DEL03099,ORD03099,2025-09-24,2025-09-26,DTDC,Delivered
DEL03100,ORD03100,2025-02-13,2025-02-20,Delhivery,Delayed
DEL03101,ORD03101,2024-08-20,2024-08-23,Blue Dart,Delivered
DEL03102,ORD03102,2025-11-20,2025-11-27,Ecom Express,Delayed
DEL03103,ORD03103,2024-03-27,2024-03-30,Delhivery,Delivered
DEL03104,ORD03104,2025-02-16,2025-02-20,Xpressbees,Delivered
DEL03105,ORD03105,2024-11-09,2024-11-11,Ecom Express,Delivered
DEL03106,ORD03106,2025-06-03,2025-06-05,Xpressbees,Delivered
DEL03107,ORD03107,2024-04-13,2024-04-19,DTDC,Delivered
DEL03108,ORD03108,2024-07-11,2024-07-14,Blue Dart,Delivered
DEL03109,ORD03109,2025-12-27,2026-01-02,DTDC,Delivered
DEL03110,ORD03110,2025-10-30,2025-11-04,Delhivery,Delivered
DEL03111,ORD03111,2025-08-18,2025-08-20,Ecom Express,Delivered
DEL03112,ORD03112,2025-10-31,2025-11-04,Delhivery,Delivered
DEL03113,ORD03113,2025-04-25,2025-04-28,DTDC,Delivered
DEL03114,ORD03114,2025-12-13,2025-12-16,Delhivery,Delivered
DEL03115,ORD03115,2025-10-21,2025-10-24,Blue Dart,Delivered
DEL03116,ORD03116,2024-07-03,2024-07-08,DTDC,Delivered
DEL03117,ORD03117,2025-01-20,2025-01-23,DTDC,Delivered
DEL03118,ORD03118,2024-12-28,2025-01-04,DTDC,Delayed
DEL03119,ORD03119,2025-09-24,2025-09-26,DTDC,Delivered
DEL03120,ORD03120,2025-09-10,2025-09-14,Xpressbees,Delivered
DEL03121,ORD03121,2024-11-02,2024-11-10,Delhivery,Delayed
DEL03122,ORD03122,2025-10-05,2025-10-08,Xpressbees,Delivered
DEL03123,ORD03123,2024-11-07,2024-11-10,DTDC,Delivered
DEL03124,ORD03124,2025-07-30,2025-08-02,Blue Dart,Delivered
DEL03125,ORD03125,2025-05-25,2025-05-27,Xpressbees,Delivered
DEL03126,ORD03126,2024-10-18,2024-10-22,Blue Dart,Delivered
DEL03127,ORD03127,2025-05-31,2025-06-08,Xpressbees,Delayed
DEL03128,ORD03128,2025-04-15,2025-04-19,DTDC,Delivered
DEL03129,ORD03129,2025-07-01,2025-07-07,Xpressbees,Delivered
DEL03130,ORD03130,2024-09-29,2024-10-03,Blue Dart,Delivered
DEL03131,ORD03131,2025-06-12,2025-06-18,Delhivery,Delivered
DEL03132,ORD03132,2024-02-03,2024-02-10,Delhivery,Delayed
DEL03133,ORD03133,2024-10-25,2024-10-27,Blue Dart,Delivered
DEL03134,ORD03134,2024-10-04,2024-10-09,Blue Dart,Delivered
DEL03135,ORD03135,2024-01-02,2024-01-05,Xpressbees,Delivered
DEL03136,ORD03136,2024-02-13,2024-02-15,Delhivery,Delivered
DEL03137,ORD03137,2024-09-01,2024-09-04,Ecom Express,Delivered
DEL03138,ORD03138,2024-04-19,2024-04-21,Blue Dart,Delivered
DEL03139,ORD03139,2025-01-16,2025-01-20,Xpressbees,Delivered
DEL03140,ORD03140,2024-12-21,2024-12-29,Xpressbees,Delayed
DEL03141,ORD03141,2025-09-02,2025-09-04,DTDC,Delivered
DEL03142,ORD03142,2025-07-26,2025-07-28,Blue Dart,Delivered
DEL03143,ORD03143,2024-10-30,2024-11-01,Ecom Express,Delivered
DEL03144,ORD03144,2024-01-22,2024-01-25,Blue Dart,Delivered
DEL03145,ORD03145,2024-02-06,2024-02-11,Xpressbees,Delivered
DEL03146,ORD03146,2025-12-07,2025-12-09,Blue Dart,Delivered
DEL03147,ORD03147,2024-09-15,2024-09-22,Blue Dart,Delayed
DEL03148,ORD03148,2025-11-13,2025-11-16,Blue Dart,Delivered
DEL03149,ORD03149,2024-06-19,2024-06-21,Ecom Express,Delivered
DEL03150,ORD03150,2024-05-01,2024-05-06,Delhivery,Delivered
